xxfbsj,tqsk,tqyb
20230629,昨天我市大部多云，兴山、五峰、秭归局部有阵雨；最高气温32～34℃，最低气温24～27℃。,预计今天我市大部中到大雨，局部暴雨，24～29℃；明天北部多云有阵雨，南部小到中雨，24～32℃；后天多云有分散性阵雨，26～32℃。宜昌市气象台发布
20230630,昨日我市西北部阴天转中到大雨，东南部多云转小到中雨。据全市415个自动气象站监测显示，≥20毫米106站，最大累计雨量47.4毫米（兴山高桥乡）。最高气温西部26～28℃，东部29～32℃，最低气温22～24℃。,预计今天我市阴天有阵雨，南部雨量中等，23～29℃；明后两天多云有分散性阵雨，局部雨量中等，25～32℃。宜昌市气象台发布
20230701,昨日我市阴天到多云，南部有阵雨，五峰西部暴雨，最大累计雨量70.8毫米（五峰牛庄乡大花坪站）。最高气温大部30～33℃，最低气温21～23℃。,预计今天我市东部多云有阵雨，西部中到大雨，局部暴雨，23～31℃；明天南部多云有阵雨，北部中雨，局部大雨，24～32℃；后天多云转阵雨，西部中雨，25～35℃。未来三天我市部分地区还伴有短时强降水、雷雨大风等强对流天气。宜昌市气象台发布
20230702,昨日我市五峰西部和长阳西部出现大雨到暴雨，秭归南部和夷陵区西部出现中雨到大雨，其余地区多云有短时阵雨。最大累计雨量90.4毫米(五峰牛庄乡九里坪站），最大小时雨量60.4毫米（五峰采花乡万里站）。最高气温28～31℃，最低气温22～25℃。,预计今天我市多云有阵雨，西部、北部中到大雨，25～32℃；明天多云转中雨，局部大雨或暴雨，25～36℃；后天中雨，局部大雨，23～28℃。宜昌市气象台发布
20230703,昨日我市多云有分散性雷阵雨，远安、当阳、夷陵出现短时强降水、雷雨大风等强对流天气，部分地区雨量达大雨到暴雨，局部大暴雨。最大累计雨量100.9毫米（远安鸣凤镇花园站），最大小时雨量75.4毫米（远安花林寺镇友谊站）。,预计今天我市南部多云转中雨，北部多云转中到大雨，局部暴雨，26～36℃；明天中雨，局部大雨或暴雨，22～27℃；后天多云，局部阵雨，23～33℃。今明两天我市部分地区还伴有短时强降水、雷雨大风等强对流天气。宜昌市气象台发布
20230704,昨日我市点军、夷陵、兴山、远安、秭归、当阳出现大到暴雨，局部大暴雨，伴有5-7级阵风。全市累计雨量≥25毫米134站，≥50毫米47站，≥100毫米10站，最大累计雨量113.9毫米（夷陵区雾渡河镇界岭站），最大小时雨量78.4毫米（4日04时-05时点军区土城乡车溪站）。,预计今天白天我市中到大雨，局部暴雨，夜间多云，21～28℃；明天多云，局部阵雨，24～34℃；后天多云转阵雨，部分地区雨量中等，26～33℃。宜昌市气象台发布
20230705,昨日白天我市东部小雨，局部中雨，西部中到大雨，夜间多云。全市累计雨量≥25毫米61站，最大累计雨量42.3毫米，最大小时雨量36.2毫米（4日10时-11时），均出现在五峰镇茅坪站；最高气温26～28℃，最低气温18～21℃。,预计我市今天晴到多云，局部阵雨，23～34℃；明后两天多云有阵雨，部分地区中雨，局部有短时强降水、雷雨大风等强对流天气，25～34℃。宜昌市气象台发布
20230706,昨天我市多云到晴，最高气温33～35℃，最低气温20～24℃。,预计我市今天多云转阵雨或雷阵雨，大部小到中雨，局部大雨或暴雨，伴有短时强降水、雷暴大风等强对流天气，25～34℃；明天阵雨，部分地区雨量较大，26～31℃；后天多云有分散性阵雨，25～32℃。宜昌市气象台发布
20230707,昨天我市白天晴到多云，午后到夜间有分散性阵雨或雷阵雨，宜昌城区、远安、夷陵、兴山、五峰局部大到暴雨，最大累计雨量55.7毫米（兴山县南阳站），最大小时雨量36.9毫米（17-18时，伍家岗区南湾村站）；最高气温33～37℃；最低气温22～25℃。,预计我市南部中雨，局部大雨，北部多云有阵雨，局部有短时强降水等强对流天气，25～31℃；明天多云有分散性阵雨，西南部雨量中等，26～34℃；后天多云，午后局部阵雨或雷阵雨，26～36℃。宜昌市气象台发布
20230708,昨天我市白天晴到多云，午后到夜间有分散性阵雨或雷阵雨，长阳、五峰局部中到大雨，最大累计雨量37.0毫米，最大小时雨量22.2毫米（7日09-10时），均出现在长阳县水布垭村站；最高气温32～34℃，兴山36℃；最低气温24～26℃。,预计今明两天我市多云有阵雨，局部有短时强降水等强对流天气，南部雨量中等，27～34℃；后天晴到多云，午后局部阵雨或雷阵雨，27～36℃。宜昌市气象台发布
20230709,昨天我市南部县市出现分散性阵雨或雷阵雨，部分乡镇中到大雨，局部暴雨，最大累计雨量56.9毫米（五峰傅家堰乡马蹄井站），最大小时雨量44.3毫米（15-16时，五峰渔洋关镇涨水坪站），伴有短时强降水、6-8级雷雨大风，除高山站外，极大风速18.9米每秒（8级，枝江仙女镇向巷站）；最高气温32～35℃；最低气温24～26℃。,预计今天白天我市多云有分散性阵雨，局部伴有短时强降水等强对流天气，26～35℃；明后两天多云到晴，午后局部阵雨或雷阵雨，26～36℃。宜昌市气象台发布
20230710,昨天我市大部晴到多云，午后到夜间有阵雨或雷阵雨，秭归、五峰局部大雨，最大累计雨量45.9毫米（五峰湾潭镇龚家坪站）；最高气温大部34～36℃，五峰32℃；最低气温25～27℃。,预计未来三天我市以多云到晴天气为主，午后局部阵雨或雷阵雨，伴有短时强降水、雷暴大风等强对流天气，26～36℃。宜昌市气象台发布
20230711,昨天我市大部多云到晴，局部阵雨；最高气温大部35～38℃；最低气温25～30℃。,预计今明两天我市天气晴热，午后到夜间局部阵雨或雷阵雨，28～37℃；后天多云转中雷雨，局部大雨或暴雨，伴有雷雨大风、短时强降水等强对流天气，26～37℃。宜昌市气象台发布
20230712,昨天我市大部多云到晴，午后到夜间部分地区阵雨或雷阵雨，夷陵、五峰局部暴雨，最大累计雨量83.4毫米，最大小时雨量68.5毫米，均出现在夷陵区乐天溪镇沙坪站；最高气温大部36～38℃；最低气温26～30℃。,预计今天我市晴到多云，午后到夜间局部阵雨或雷阵雨，27～37℃；明天多云转中到大雨，局部暴雨，伴有雷雨大风、短时强降水等强对流天气，26～37℃；后天北部阴天有小雨，南部中雨、局部大雨，24～29℃。宜昌市气象台发布
20230713,昨天我市天气晴热，午后到夜间中北部出现强对流天气，远安北部暴雨到大暴雨，远安、夷陵、秭归出现7～9级雷雨大风。最大累计雨量100.0毫米，最大小时雨量65.9毫米（12日15-16时），均出现在远安洋坪镇老君站；极大风速22.3m/s（9级，秭归茅坪镇青林口站）。最高气温37～39℃。,预计今天我市多云转中到大雨，局部暴雨到大暴雨，并伴有短时强降水、雷雨大风等强对流天气，26～37℃；明天北部小到中雨转多云，南部中雨、局部大雨，24～32℃；后天多云到晴，局部阵雨，25～35℃。宜昌市气象台发布
20230714,昨天白天我市多云到晴，午后至夜间出现较大范围强对流天气，其中宜昌城区及周边、长阳东部、宜都大部及五峰中东部出现暴雨到大暴雨，其余地区分散性中到大雨，局部暴雨，最大累计雨量为224.9毫米（五峰渔洋关镇清水湾站），最大小时雨量73.5毫米（13日18-19时，长阳磨市镇峰山村站）。最高气温34～38℃。,预计今天我市北部中雨转多云，南部大雨转阴天，局部暴雨，23～31℃；明后两天多云到晴，午后局部阵雨，24～37℃。宜昌市气象台发布
20230715,昨天我市阵雨转多云，其中长阳、五峰出现中到大雨，五峰局部暴雨，最大累计雨量为76.7毫米（五峰采花乡红渔坪站），最大小时雨量37.9毫米（14日10-11时，五峰湾潭镇北风垭站）。最高气温28～32℃；最低气温22～24℃。,预计今天多云到晴，23～34℃；明天晴到多云，23～36℃；后天多云，南部阵雨，24～35℃。宜昌市气象台发布
20230716,昨天我市多云转晴，最高气温33～35℃，最低气温22～25℃。,预计今天晴到多云，午后局部阵雨，25～37℃；明后两天多云有分散性阵雨或雷阵雨，24～35℃。宜昌市气象台发布
20230717,昨天我市多云到晴，最高气温34～37℃，最低气温21～25℃。,预计我市今天晴到多云，午后到夜间局部阵雨，24～35℃；明天多云，南部有阵雨或雷阵雨，24～31℃；后天多云有阵雨，部分县市雨量较大，24～30℃。宜昌市气象台发布
20230718,昨天白天我市天气晴好，夜间南部县市有弱降水发生；最高气温大部33～35℃，兴山38℃；最低气温西部21～23℃，东部24～26℃。,预计我市今天多云，南部有阵雨或雷阵雨，局部大雨到暴雨，24～30℃；明天中雨到大雨，伴有短时强降水，24～28℃；后天多云有阵雨，24～31℃。宜昌市气象台发布
20230719,昨天白天我市多云转阵雨，局部中到大雨；最高气温29～32℃，最低气温22～25℃。,预计我市今天阴天有阵雨、局部雨量中等，24～28℃；明天多云有小到中阵雨，24～32℃；后天中雨、局部大雨，25～30℃。宜昌市气象台发布
20230720,昨天我市阴天有分散性阵雨，夷陵区、远安、秭归局部中到大雨，最大累计雨量39.0毫米（夷陵区黄花镇黄花站）；最高气温28～32℃。,预计我市今天阴天有阵雨，局部雨量大，24～32℃；明天中雨，局部大雨到暴雨，24～31℃；后天多云到晴，南部有阵雨，25～35℃。宜昌市气象台发布
20230721,昨天我市多云有分散性阵雨，五峰中到大雨、局部暴雨，最大降雨量65.9毫米（五峰渔洋关镇火田坑站）；最高气温33～35℃。,预计我市今天多云转中雨，局部大雨到暴雨，24～32℃；明后两天晴到多云，西部、南部有阵雨，25～37℃。宜昌市气象台发布
20230722,昨天我市晴到多云，午后出现强对流天气，其中西部小到中雨，东部中到大雨，远安北部、五峰东部、枝江东部出现暴雨，最大累计雨量61.8毫米（远安河口乡朝阳站），最大小时雨量60.9毫米（16-17时，枝江百里洲镇百里洲站），并伴有6～9级雷雨大风；最高气温31～36℃。,预计今明两天我市以晴热高温天气为主，午后至夜间局部有雷阵雨，24～37℃；后天大部多云到晴，南部、西部多云转阵雨或雷阵雨，25～36℃。
20230723,昨天我市晴到多云，局部有短时阵雨；最高气温34～37℃，最低气温22～26℃。,预计今天到明天白天晴到多云，午后局部有阵雨，24～37℃；明天夜间到后天多云转中雨，局部大雨到暴雨，伴有短时强降水，雷暴大风等强对流天气，24～30℃。
20230724,昨天我市晴到多云，局部有短时阵雨；最高气温35～38℃，五峰、兴山39～40℃，最低气温大部27～29℃，五峰、兴山23～24℃。,预计我市今天多云转阵雨或雷阵雨，26～37℃；明天阴天有中阵雨，局部大雨到暴雨，26～32℃；后天阴天有小到中阵雨，25～32℃。未来三天局部伴有短时强降水、雷暴大风等强对流天气。
