ssxzqh,bm,mc,lx,lb
420525,H42052502763,远安县鸣凤镇鸣凤社区医务室,定点医疗机构,医务室                        
420525,H42052502764,远安县鸣凤镇安泰社区医务室,定点医疗机构,医务室                        
420525,H42052502786,远安花林寺谭氏民福康诊所,定点医疗机构,中医诊所                    
420525,H42052502848,远安县张思祥中医诊所,定点医疗机构,中医诊所                    
420525,H42052502850,远安陈卫民诊所,定点医疗机构,普通诊所                    
420525,H42052502860,远安夕阳红托老护理中心医务室,定点医疗机构,医务室                        
420525,H42052502907,远安悦牙口腔诊所,定点医疗机构,口腔诊所                    
420525,H42052502986,远安奥美口腔鹏程时代店,定点医疗机构,口腔诊所                    
420525,H42052502995,远安弘仁康复医院,定点医疗机构,康复医院          
420525,H42052502999,远安周立志中医诊所,定点医疗机构,中医诊所                    
420525,H42052503006,远安福康便民中医诊所,定点医疗机构,中医诊所                    
420525,H42052503058,远安喜牙牙口腔诊所,定点医疗机构,口腔诊所                    
420525,H42052503069,远安瑞元堂中西医结合诊所,定点医疗机构,普通诊所                    
420525,H42052503104,远安咿呀口腔医院,定点医疗机构,口腔医院          
420526,H42052600140,兴山县古夫镇卫生院（妇幼保健计划生育服务站）,定点医疗机构,乡卫生院                    
420526,H42052600141,兴山县高桥乡卫生院,定点医疗机构,乡卫生院                    
420526,H42052600142,兴山县南阳镇卫生院,定点医疗机构,乡卫生院                    
420526,H42052600143,兴山县人民医院,定点医疗机构,综合医院            
420526,H42052600144,湖北口佳医疗投资管理有限责任公司牙牙乐口腔诊所,定点医疗机构,口腔诊所                    
420526,H42052600146,兴山弘仁康复医院,定点医疗机构,综合医院            
420526,H42052600147,兴山县黄粮镇中心卫生院,定点医疗机构,中心卫生院                  
420526,H42052600148,兴山黄英娥诊所,定点医疗机构,普通诊所                    
420526,H42052600150,兴山县榛子乡卫生院,定点医疗机构,乡卫生院                    
420526,H42052600151,兴山县中医医院,定点医疗机构,综合医院            
420526,H42052600152,兴山县峡口镇中心卫生院（妇幼保健计划生育服务站）,定点医疗机构,中心卫生院                  
420526,H42052600155,兴山古夫秦中举诊所,定点医疗机构,普通诊所                    
420526,H42052600156,兴山古夫李咏康中医诊所,定点医疗机构,中医诊所                    
420526,H42052600157,兴山县峡口镇孙宜玺中医诊所,定点医疗机构,中医诊所                    
420526,H42052600159,兴山古夫王祥铸中医诊所,定点医疗机构,中医诊所                    
420526,H42052600160,兴山峡口向兴华中医诊所,定点医疗机构,中医诊所                    
420526,H42052600161,兴山县古夫镇惠民诊所,定点医疗机构,普通诊所                    
420526,H42052600162,兴山县水月寺镇中心卫生院,定点医疗机构,中心卫生院                  
420526,H42052600163,兴山古夫温学行诊所,定点医疗机构,中医诊所                    
420526,H42052600164,兴山李方程诊所,定点医疗机构,普通诊所                    
420526,H42052600165,兴山古夫张厚钰诊所,定点医疗机构,普通诊所                    
420526,H42052600166,兴山张氏德仁中医馆,定点医疗机构,中医诊所                    
420526,H42052600167,兴山彭安凤诊所,定点医疗机构,普通诊所                    
420526,H42052600169,兴山古夫尹炬炬口腔诊所,定点医疗机构,口腔诊所                    
420526,H42052600171,兴山蔡德春诊所,定点医疗机构,普通诊所                    
420526,H42052600172,兴山古夫肖红口腔诊所,定点医疗机构,口腔诊所                    
420526,H42052600173,兴山古夫能圣诊所,定点医疗机构,中医诊所                    
420526,H42052600175,兴山古夫万忠艳兴发诊所,定点医疗机构,普通诊所                    
420526,H42052600177,兴山县怡神堂诊所,定点医疗机构,普通诊所                    
420526,H42052600179,兴山古夫司念清中医诊所,定点医疗机构,中医诊所                    
420526,H42052600184,兴山古夫袁显文诊所,定点医疗机构,普通诊所                    
420526,H42052601471,兴山县古夫镇陈氏中医诊所,定点医疗机构,中医诊所                    
420526,H42052601472,兴山曹一堂诊所,定点医疗机构,普通诊所                    
420526,H42052601937,兴山王菊纲诊所,定点医疗机构,普通诊所                    
420526,H42052602057,兴山县古夫镇古洞村卫生室,定点医疗机构,村卫生室                      
420526,H42052602058,兴山县古夫镇北斗坪社区卫生室,定点医疗机构,村卫生室                      
420526,H42052602059,兴山县古夫镇麦仓村卫生室,定点医疗机构,村卫生室                      
420526,H42052602060,兴山县古夫镇龙池村卫生室,定点医疗机构,村卫生室                      
420526,H42052602061,兴山县古夫镇咸水村卫生室,定点医疗机构,村卫生室                      
420526,H42052602062,兴山县古夫镇中阳垭村卫生室,定点医疗机构,村卫生室                      
420526,H42052602063,兴山县古夫镇平水村卫生室,定点医疗机构,村卫生室                      
420526,H42052602064,兴山县水月寺镇道路坪村卫生室,定点医疗机构,村卫生室                      
420526,H42052602065,兴山县水月寺镇龙头坪村卫生室,定点医疗机构,村卫生室                      
420526,H42052602066,兴山县水月寺镇晒谷坪村卫生室,定点医疗机构,村卫生室                      
420526,H42052602067,兴山县水月寺镇白果园村卫生室,定点医疗机构,村卫生室                      
420526,H42052602068,兴山县水月寺镇南对河村卫生室,定点医疗机构,村卫生室                      
420526,H42052602069,兴山县水月寺镇高岚村卫生室,定点医疗机构,村卫生室                      
420526,H42052602070,兴山县水月寺镇石柱观村卫生室,定点医疗机构,村卫生室                      
420526,H42052602071,兴山县水月寺镇郑家淌村卫生室,定点医疗机构,村卫生室                      
420526,H42052602072,兴山县水月寺镇梅坪村卫生室,定点医疗机构,村卫生室                      
420526,H42052602073,兴山县水月寺镇茅草坪村卫生室,定点医疗机构,村卫生室                      
420526,H42052602074,兴山县水月寺镇树空坪村卫生室,定点医疗机构,村卫生室                      
420526,H42052602075,兴山县水月寺镇马粮坪村卫生室,定点医疗机构,村卫生室                      
420526,H42052602076,兴山县水月寺镇安桥河村卫生室,定点医疗机构,村卫生室                      
420526,H42052602077,兴山县水月寺镇野竹池村卫生室,定点医疗机构,村卫生室                      
420526,H42052602080,兴山县榛子乡青山村卫生室,定点医疗机构,村卫生室                      
420526,H42052602081,兴山县榛子乡板庙村卫生室,定点医疗机构,村卫生室                      
420526,H42052602082,兴山县榛子乡和平村卫生室,定点医疗机构,村卫生室                      
420526,H42052602083,兴山县榛子乡石柱村卫生室,定点医疗机构,村卫生室                      
420526,H42052602084,兴山县榛子乡青龙村卫生室,定点医疗机构,村卫生室                      
420526,H42052602085,兴山县榛子乡龙口村卫生室,定点医疗机构,村卫生室                      
420526,H42052602086,兴山县榛子乡育林村卫生室,定点医疗机构,村卫生室                      
420526,H42052602089,兴山县高桥乡大槽村卫生室,定点医疗机构,卫生所（室）                  
420526,H42052602091,兴山县高桥乡伍家坪村卫生室,定点医疗机构,卫生所（室）                  
420526,H42052602094,兴山县高桥乡贺家坪村卫生室,定点医疗机构,卫生所（室）                  
420526,H42052602095,兴山县高桥乡木城村卫生室,定点医疗机构,卫生所（室）                  
420526,H42052602096,兴山县高桥乡双堰村卫生室,定点医疗机构,卫生所（室）                  
420526,H42052602097,兴山县高桥乡太阳村卫生室,定点医疗机构,卫生所（室）                  
420526,H42052602098,兴山县高桥乡龙潭村卫生室,定点医疗机构,卫生所（室）                  
420526,H42052602099,兴山县高桥乡洛坪村洛坪卫生室,定点医疗机构,卫生所（室）                  
420526,H42052602100,兴山县高桥乡洛坪村卫生室,定点医疗机构,卫生所（室）                  
420526,H42052602109,兴山县南阳镇石门村卫生室,定点医疗机构,村卫生室                      
