xh,jgmc,wsjglb,xzqh,mzzlrc,bz,tjsj
1070,宜昌市夷陵区小溪塔街办南津关居委会卫生室,村卫生室,夷陵区,3037,,2024年
1071,宜昌市夷陵区小溪塔街办文仙洞村卫生室,村卫生室,夷陵区,1510,,2024年
1072,夷陵区东城城乡统筹发展试验区郭家湾村卫生室,村卫生室,夷陵区,3902,,2024年
1073,宜昌市夷陵区樟村坪镇黄家台村卫生室,村卫生室,夷陵区,3536,,2024年
1074,宜昌市夷陵区樟村坪镇董家河村卫生室,村卫生室,夷陵区,7658,,2024年
1075,宜昌市夷陵区樟村坪镇古村村卫生室,村卫生室,夷陵区,2480,,2024年
1076,宜昌市夷陵区樟村坪镇三堡垭村卫生室,村卫生室,夷陵区,1400,,2024年
1077,宜昌市夷陵区樟村坪镇桃坪河村卫生室,村卫生室,夷陵区,1715,,2024年
1078,宜昌市夷陵区樟村坪镇殷家坪村卫生室,村卫生室,夷陵区,1685,,2024年
1079,宜昌市夷陵区樟村坪镇栗林河村卫生室,村卫生室,夷陵区,2312,,2024年
1080,宜昌市夷陵区樟村坪镇羊角山村卫生室,村卫生室,夷陵区,1562,,2024年
1081,宜昌市夷陵区樟村坪镇居委会卫生室,村卫生室,夷陵区,2330,,2024年
1082,宜昌市夷陵区樟村坪镇秦家坪村卫生室,村卫生室,夷陵区,3680,,2024年
1083,宜昌市夷陵区樟村坪镇丁家河村卫生室,村卫生室,夷陵区,88,,2024年
1084,宜昌市夷陵区樟村坪镇黄马河村卫生室,村卫生室,夷陵区,1484,,2024年
1085,宜昌市夷陵区樟村坪镇云霄垭村卫生室,村卫生室,夷陵区,3128,,2024年
1086,宜昌市夷陵区樟村坪镇砦沟村卫生室,村卫生室,夷陵区,3957,,2024年
1087,宜昌市夷陵区樟村坪镇犁耳坪村卫生室,村卫生室,夷陵区,685,,2024年
1088,宜昌市夷陵区雾渡河镇小庙村卫生室,村卫生室,夷陵区,5257,,2024年
1089,宜昌市夷陵区雾渡河镇观音堂村卫生室,村卫生室,夷陵区,1424,,2024年
1090,宜昌市夷陵区雾渡河镇交战垭村卫生室,村卫生室,夷陵区,4048,,2024年
1091,宜昌市夷陵区雾渡河镇马卧泥村卫生室,村卫生室,夷陵区,3029,,2024年
1092,宜昌市夷陵区雾渡河镇三隅口村卫生室,村卫生室,夷陵区,2952,,2024年
1093,宜昌市夷陵区雾渡河镇小庙村符家坪卫生室,村卫生室,夷陵区,1045,,2024年
1094,宜昌市夷陵区雾渡河镇清江坪村卫生室,村卫生室,夷陵区,3454,,2024年
1095,宜昌市夷陵区雾渡河镇西北口村卫生室,村卫生室,夷陵区,173,,2024年
1096,宜昌市夷陵区雾渡河镇龚家河村卫生室,村卫生室,夷陵区,4458,,2024年
1097,宜昌市夷陵区雾渡河镇交站垭村官庄坪卫生室,村卫生室,夷陵区,1659,,2024年
1098,宜昌市夷陵区雾渡河镇马卧泥村殷家沟卫生室,村卫生室,夷陵区,2185,,2024年
1099,宜昌市夷陵区雾渡河镇观音堂村大庙卫生室,村卫生室,夷陵区,690,,2024年
1100,宜昌市夷陵区太平溪镇韩家湾村卫生室,村卫生室,夷陵区,1789,,2024年
1101,宜昌市夷陵区太平溪镇黄家冲村卫生室,村卫生室,夷陵区,3721,,2024年
1102,宜昌市夷陵区太平溪镇富城坪村卫生室,村卫生室,夷陵区,876,,2024年
1103,宜昌市夷陵区太平溪镇古村坪村卫生室,村卫生室,夷陵区,2519,,2024年
1104,宜昌市夷陵区太平溪镇美人沱村卫生室,村卫生室,夷陵区,814,,2024年
1105,宜昌市夷陵区太平溪镇许家冲村卫生室,村卫生室,夷陵区,2404,,2024年
1106,宜昌市夷陵区分乡镇天坑村卫生室,村卫生室,夷陵区,8653,,2024年
1107,宜昌市夷陵区太平溪镇落佛村村卫生室,村卫生室,夷陵区,681,,2024年
1108,宜昌市夷陵区太平溪镇龙潭坪村卫生室,村卫生室,夷陵区,1279,,2024年
1109,宜昌市夷陵区太平溪镇长岭村卫生室,村卫生室,夷陵区,3452,,2024年
1110,宜昌市夷陵区太平溪镇黄家冲村周家湾卫生室,村卫生室,夷陵区,1597,,2024年
1111,宜昌市夷陵区太平溪镇林家溪村卫生室,村卫生室,夷陵区,341,,2024年
1112,宜昌市夷陵区太平溪镇太平溪村卫生室,村卫生室,夷陵区,2100,,2024年
1113,宜昌市夷陵区太平溪镇小溪口村卫生室,村卫生室,夷陵区,2255,,2024年
1114,宜昌市夷陵区太平溪镇伍相庙村卫生室,村卫生室,夷陵区,808,,2024年
1115,宜昌市夷陵区三斗坪镇东岳庙村卫生室,村卫生室,夷陵区,2840,,2024年
1116,宜昌市夷陵区三斗坪镇南沱村卫生室,村卫生室,夷陵区,541,,2024年
1117,宜昌市夷陵区三斗坪镇秋千村坪卫生室,村卫生室,夷陵区,3341,,2024年
1118,宜昌市夷陵区三斗坪镇暮阳村卫生室,村卫生室,夷陵区,1800,,2024年
1119,宜昌市夷陵区三斗坪镇石板村卫生室,村卫生室,夷陵区,2286,,2024年
1120,宜昌市夷陵区三斗坪镇花鸡坡村卫生室,村卫生室,夷陵区,2715,,2024年
1121,宜昌市夷陵区三斗坪镇天桥村卫生室,村卫生室,夷陵区,1422,,2024年
1122,宜昌市夷陵区三斗坪镇中堡村卫生室,村卫生室,夷陵区,6309,,2024年
1123,宜昌市夷陵区三斗坪镇柘木坪村卫生室,村卫生室,夷陵区,1105,,2024年
1124,宜昌市夷陵区乐天溪镇孙家河村卫生室,村卫生室,夷陵区,1785,,2024年
1125,宜昌市夷陵区乐天溪镇瓦窑坪村卫生室,村卫生室,夷陵区,1,,2024年
1126,宜昌市夷陵区乐天溪镇下岸村卫生室,村卫生室,夷陵区,2812,,2024年
1127,宜昌市夷陵区乐天溪镇王家坪村卫生室,村卫生室,夷陵区,2764,,2024年
1128,宜昌市夷陵区乐天溪镇朱家湾村卫生室,村卫生室,夷陵区,6904,,2024年
1129,宜昌市夷陵区乐天溪镇莲沱村卫生室,村卫生室,夷陵区,3584,,2024年
1130,宜昌市夷陵区乐天溪镇陈家冲村卫生室,村卫生室,夷陵区,2252,,2024年
1131,宜昌市夷陵区乐天溪镇石洞坪村卫生室,村卫生室,夷陵区,713,,2024年
1132,宜昌市夷陵区乐天溪镇兆吉坪村卫生室,村卫生室,夷陵区,4414,,2024年
1133,宜昌市夷陵区乐天溪镇乐天溪村卫生室,村卫生室,夷陵区,1193,,2024年
1134,宜昌市夷陵区乐天溪镇沙坪村卫生室,村卫生室,夷陵区,855,,2024年
1135,宜昌市夷陵区乐天溪镇路溪坪村卫生室,村卫生室,夷陵区,1044,,2024年
1136,宜昌市夷陵区乐天溪镇八户店村卫生室,村卫生室,夷陵区,115,,2024年
1137,宜昌市夷陵区乐天溪镇唐家坝村卫生室,村卫生室,夷陵区,1227,,2024年
1138,宜昌市夷陵区分乡镇大中坝村卫生室,村卫生室,夷陵区,6312,,2024年
1139,宜昌市夷陵区分乡镇棠垭村卫室,村卫生室,夷陵区,16003,,2024年
1140,宜昌市夷陵区分乡镇天鹅池村卫生室,村卫生室,夷陵区,11132,,2024年
1141,宜昌市夷陵区分乡镇普溪河村卫生室,村卫生室,夷陵区,11965,,2024年
1142,宜昌市夷陵区分乡镇分乡场村卫生室,村卫生室,夷陵区,9923,,2024年
1143,宜昌市夷陵区分乡镇高家堰村卫生室,村卫生室,夷陵区,15210,,2024年
1144,宜昌市夷陵区分乡镇金竹村卫生室,村卫生室,夷陵区,16523,,2024年
1145,宜昌市夷陵区分乡镇界岭村卫生室,村卫生室,夷陵区,19658,,2024年
1146,宜昌市夷陵区分乡镇南垭村卫生室,村卫生室,夷陵区,19652,,2024年
1147,宜昌市夷陵区分乡镇插旗村卫生室,村卫生室,夷陵区,23856,,2024年
1148,宜昌市夷陵区分乡镇中洲山村卫生室,村卫生室,夷陵区,2750,,2024年
1149,宜昌市夷陵区分乡镇联合村卫生室,村卫生室,夷陵区,16523,,2024年
1150,宜昌市夷陵区分乡镇南岔湾村卫生室,村卫生室,夷陵区,890,,2024年
1151,宜昌市夷陵区分乡镇高场村卫生室,村卫生室,夷陵区,16723,,2024年
1152,宜昌市夷陵区龙泉镇白庙村卫生室,村卫生室,夷陵区,2417,,2024年
1153,宜昌市夷陵区龙泉镇青龙村卫生室,村卫生室,夷陵区,1244,,2024年
1154,宜昌市夷陵区龙泉镇龙镇居委会卫生室,村卫生室,夷陵区,7607,,2024年
1155,宜昌市夷陵区龙泉镇水府庙村卫生室,村卫生室,夷陵区,4130,,2024年
1156,宜昌市夷陵区龙泉镇法官泉村卫生室,村卫生室,夷陵区,5564,,2024年
1157,宜昌市夷陵区龙泉镇雷家畈村卫生室,村卫生室,夷陵区,3002,,2024年
1158,宜昌市夷陵区龙泉镇李家台村卫生室,村卫生室,夷陵区,3160,,2024年
1159,宜昌市夷陵区龙泉镇柏家坪村卫生室,村卫生室,夷陵区,1709,,2024年
1160,宜昌市夷陵区龙泉镇罗家畈村卫生室,村卫生室,夷陵区,4720,,2024年
1161,宜昌市夷陵区龙泉镇钟家畈村卫生室,村卫生室,夷陵区,12868,,2024年
1162,宜昌市夷陵区龙泉镇跑马岗村卫生室,村卫生室,夷陵区,2674,,2024年
1163,宜昌市夷陵区龙泉镇双泉村卫生室,村卫生室,夷陵区,1957,,2024年
1164,宜昌市夷陵区龙泉镇宋家嘴村卫生室,村卫生室,夷陵区,2674,,2024年
1165,宜昌市夷陵区龙泉镇万家畈村卫生室,村卫生室,夷陵区,3235,,2024年
1166,宜昌市夷陵区龙泉镇香烟村卫生室,村卫生室,夷陵区,6057,,2024年
1167,宜昌市夷陵区龙泉镇龙泉村卫生室,村卫生室,夷陵区,9066,,2024年
1168,宜昌市夷陵区鸦鹊岭镇长寿村卫生室,村卫生室,夷陵区,7801,,2024年
1169,宜昌市夷陵区鸦鹊岭镇田畈村卫生室,村卫生室,夷陵区,4744,,2024年
1170,宜昌市夷陵区鸦鹊岭镇东西泉村卫生室,村卫生室,夷陵区,3217,,2024年
1171,宜昌市夷陵区鸦鹊岭镇三和村卫生室,村卫生室,夷陵区,2012,,2024年
1172,宜昌市夷陵区鸦鹊岭镇黄金堂村卫生室,村卫生室,夷陵区,5497,,2024年
1173,宜昌市夷陵区鸦鹊岭镇金和村卫生室,村卫生室,夷陵区,9281,,2024年
1174,宜昌市夷陵区鸦鹊岭镇梅林村卫生室,村卫生室,夷陵区,3025,,2024年
1175,宜昌市夷陵区鸦鹊岭镇白河村卫生室,村卫生室,夷陵区,134,,2024年
1176,宜昌市夷陵区鸦鹊岭镇五龙村卫生室,村卫生室,夷陵区,3682,,2024年
1177,宜昌市夷陵区鸦鹊岭镇凤凰观村卫生室,村卫生室,夷陵区,8773,,2024年
1178,宜昌市夷陵区鸦鹊岭镇海云村卫生室,村卫生室,夷陵区,3243,,2024年
1179,宜昌市夷陵区鸦鹊岭镇牧童村卫生室,村卫生室,夷陵区,6914,,2024年
1180,宜昌市夷陵区鸦鹊岭镇童贩村卫生室,村卫生室,夷陵区,4849,,2024年
1181,宜昌市夷陵区鸦鹊岭镇新场村卫生室,村卫生室,夷陵区,8532,,2024年
1182,宜昌市夷陵区鸦鹊岭镇金银岗柑橘场卫生室,村卫生室,夷陵区,728,,2024年
1183,宜昌市夷陵区鸦鹊岭镇龙潭村卫生室,村卫生室,夷陵区,2139,,2024年
1184,宜昌市夷陵区鸦鹊岭镇云台村卫生室,村卫生室,夷陵区,11643,,2024年
1185,宜昌市夷陵区鸦鹊岭镇东山村卫生室,村卫生室,夷陵区,5339,,2024年
1186,宜昌市夷陵区鸦鹊岭镇居委会卫生室,村卫生室,夷陵区,2245,,2024年
1187,宜昌市夷陵区鸦鹊岭镇梅店村卫生室,村卫生室,夷陵区,6677,,2024年
1188,宜昌市夷陵区黄花镇香龙山村卫生室,村卫生室,夷陵区,2179,,2024年
1189,宜昌市夷陵区黄花镇小峰河村卫生室,村卫生室,夷陵区,3864,,2024年
1190,宜昌市夷陵区黄花镇背马山村卫生室,村卫生室,夷陵区,2015,,2024年
1191,宜昌市夷陵区黄花镇杜家坪村卫生室,村卫生室,夷陵区,1780,,2024年
1192,宜昌市夷陵区黄花镇军田坝村卫生室,村卫生室,夷陵区,5954,,2024年
1193,宜昌市夷陵区黄花镇香龙山村柏果树卫生室,村卫生室,夷陵区,1385,,2024年
1194,宜昌市夷陵区黄花镇中岭村卫生室,村卫生室,夷陵区,2912,,2024年
1195,宜昌市夷陵区黄花镇上洋村卫生室,村卫生室,夷陵区,4619,,2024年
1196,宜昌市夷陵区黄花镇姜家畈村卫生室,村卫生室,夷陵区,6370,,2024年
1197,宜昌市夷陵区黄花镇杨家河村卫生室,村卫生室,夷陵区,4305,,2024年
1198,宜昌市夷陵区黄花镇杨家畈村卫生室,村卫生室,夷陵区,4430,,2024年
1199,宜昌市夷陵区黄花镇张家口村卫生室,村卫生室,夷陵区,10203,,2024年
1200,宜昌市夷陵区黄花镇黄花场村卫生室,村卫生室,夷陵区,3358,,2024年
1201,宜昌市夷陵区黄花镇牛坪村卫生室,村卫生室,夷陵区,1498,,2024年
1202,宜昌市夷陵区黄花镇新坪村卫生室,村卫生室,夷陵区,5821,,2024年
1203,宜昌市夷陵区黄花镇中岭村东垭卫生室,村卫生室,夷陵区,737,,2024年
1204,宜昌市夷陵区下堡坪乡九山村卫生室,村卫生室,夷陵区,2003,,2024年
1205,宜昌市夷陵区下堡坪乡马宗岭村卫生室,村卫生室,夷陵区,5170,,2024年
1206,宜昌市夷陵区下堡坪乡磨坪村卫生室,村卫生室,夷陵区,1271,,2024年
1207,宜昌市夷陵区下堡坪乡下堡坪村卫生室,村卫生室,夷陵区,3314,,2024年
1208,宜昌市夷陵区下堡坪乡秀水坪村卫生室,村卫生室,夷陵区,5050,,2024年
1209,宜昌市夷陵区下堡坪乡蛟龙寺村卫生室,村卫生室,夷陵区,2341,,2024年
1210,宜昌市夷陵区下堡坪乡十八湾村卫生室,村卫生室,夷陵区,1039,,2024年
1211,宜昌市夷陵区下堡坪乡赵勉河村卫生室,村卫生室,夷陵区,4599,,2024年
1212,宜昌市夷陵区邓村乡古城坪村卫生室,村卫生室,夷陵区,6920,,2024年
1213,宜昌市夷陵区邓村乡小渔村卫生室,村卫生室,夷陵区,6230,,2024年
1214,宜昌市夷陵区邓村乡杨家湾村卫生室,村卫生室,夷陵区,7102,,2024年
1215,宜昌市夷陵区邓村乡常家垭村卫生室,村卫生室,夷陵区,5992,,2024年
1216,宜昌市夷陵区邓村乡江坪村卫生室,村卫生室,夷陵区,14002,,2024年
1217,宜昌市夷陵区邓村乡邓村坪村卫生室,村卫生室,夷陵区,11157,,2024年
1218,宜昌市夷陵区邓村乡庙垭村卫生室,村卫生室,夷陵区,5100,,2024年
1219,宜昌市夷陵区邓村乡红桂香村卫生室,村卫生室,夷陵区,9967,,2024年
1220,宜昌市夷陵区邓村乡袁家坪村卫生室,村卫生室,夷陵区,10057,,2024年
1221,宜昌市夷陵区邓村乡黄金河村卫生室,村卫生室,夷陵区,8352,,2024年
1222,宜昌市夷陵区邓村乡谭家垭村卫生室,村卫生室,夷陵区,5540,,2024年
1223,宜昌市夷陵区邓村乡中包山村卫生室,村卫生室,夷陵区,5147,,2024年
1224,宜昌市夷陵区邓村乡竹林湾村卫生室,村卫生室,夷陵区,16741,,2024年
1225,宜昌市夷陵区邓村乡大水田村卫生室,村卫生室,夷陵区,5887,,2024年
1226,宜昌市夷陵区邓村乡白水头村卫生室,村卫生室,夷陵区,5550,,2024年
1227,宜昌市夷陵区邓村乡高台头村卫生室,村卫生室,夷陵区,12995,,2024年
1228,宜昌市夷陵区三斗坪镇高家冲村卫生室,村卫生室,夷陵区,9700,,2024年
1229,宜昌市夷陵区三斗坪镇石牌村卫生室,村卫生室,夷陵区,4930,,2024年
1230,宜昌市夷陵区三斗坪镇黄牛岩村卫生室,村卫生室,夷陵区,308,,2024年
1231,宜昌市夷陵区三斗坪镇园艺村卫生室,村卫生室,夷陵区,1205,,2024年
1232,宜昌市夷陵区三斗坪镇棋盘山村卫生室,村卫生室,夷陵区,2624,,2024年
1233,宜昌市夷陵区三斗坪镇头顶石村卫生室,村卫生室,夷陵区,1422,,2024年
1234,宜昌市夷陵区三斗坪镇黄陵庙村卫生室,村卫生室,夷陵区,4115,,2024年
1235,宜昌市夷陵区三斗坪镇新生村卫生室,村卫生室,夷陵区,1945,,2024年
1236,宜昌市夷陵区三斗坪镇雾河村卫生室,村卫生室,夷陵区,2860,,2024年
1237,宜昌市夷陵区三斗坪镇柏果埫村卫生室,村卫生室,夷陵区,1991,,2024年
1238,宜昌市夷陵区分乡镇百里荒村卫生室,村卫生室,夷陵区,16530,,2024年
1239,宜昌市夷陵区鸦鹊岭镇长湖村卫生室,村卫生室,夷陵区,6194,,2024年
1240,宜昌市西陵区窑湾乡东山村卫生室,村卫生室,西陵区,2,,2024年
1241,宜昌市西陵区窑湾乡石板村卫生室,村卫生室,西陵区,9386,,2024年
1242,宜昌市西陵区窑湾乡黑虎山村卫生室,村卫生室,西陵区,9192,,2024年
1243,宜昌市西陵区窑湾乡唐家湾村卫生室,村卫生室,西陵区,19935,,2024年
1244,宜昌市西陵区窑湾乡茶庵村卫生室,村卫生室,西陵区,16300,,2024年
1245,宜昌市西陵区窑湾乡大树湾村卫生室,村卫生室,西陵区,12336,,2024年
1246,宜昌市西陵区窑湾乡后坪村卫生室,村卫生室,西陵区,16329,,2024年
1247,宜昌市西陵区窑湾乡望洲村卫生室(宜昌市西陵区窑湾街道望洲社区医务室),村卫生室,西陵区,17457,,2024年
